product_name,review_text,tags
Eyebrow Tint,"Godefroy Tint Kit for Spot Coloring, Dark Brown. It is perfect to cover straw gray eyebrow hair.  I last about 2 1/2 weeks.","[""performance""]"
Contact Lens Solution,"Go with a smaller bottle since it's only good for 3 months. Great product, but I would go with a smaller bottle since the liquid is good for only 3 months.  I think I saw a competitors brand for under 5 at walmart.  I will have to look closer to see if its the same thing.","[""value""]"
Anti-slip wax for glasses,Gimiky buy. Glasses adhere for a few minutes but the eventually just get greasy and slide off more than usual.,"[""performance""]"
Echo Dot,Gift. Gift,"[""non-review""]"
Crown / Tiara,Gift to a young Family member. They real like the item.. Gift to a young Family member. They real like the item.,"[""none""]"
Castor Oil,Gift purchase. I purchased this as part of a gift and recipient was very happy.,"[""non-review""]"
Hair Clips,Gets tangled in my hair. It holds my hair but for a reason I can figure out my hair is always tangled around clamps as I try to remove them. 🤨,"[""performance""]"
Echo Dot,"Get what you pay for.. For what I paid for it. it was a real deal. As for a product, Amazon anything is destined to fail.","[""value""]"
Crown / Tiara,Get what you pay for. Broke as soon as we put it on.,"[""quality""]"
Amazon Smart Plug,Get this you will love it.. I have a space heater plugged into it. It turns the heater on and off many times during the day and night. It works great with my Alexa.,"[""performance""]"
Amazon Fire Tablet,Get rid of the apps I don't want. Don't like to have to sigh in every time I open.,"[""design""]"
Amazon Fire Tablet,Get a bigger screen. It's very small ..didn't meet my expectations..very disappointed..,"[""design""]"
Water Filter,GE refrigerator water filter. Works well.  Very expensive!,"[""performance"",""value""]"
Insect Repellent,Gave my son a rash on his cheek when applied .... Gave my son a rash on his cheek when applied.  Next time just use regular sunscreen and buy one of those mosquito repellent bracelets.,[“quality”]
Earbuds,"Garbage for the most part. Audio is inconsistent. Have had 2 pairs, neither sound the same except both are awful. Tinny, overdriven, with crackling.","[""performance""]"
Tea Infuser,"Function>Form. It works beautifully and does not leave any residue in my cup.  It is nice and large so that the loose tea can float freely while steeping.  I just wish it were more attractive.  It looks like some sort of internal mechanism for a coffee machine.  But hey, function&#62;form, I suppose.","[""design"",""performance""]"
Foot Scrubber / Massager,Function. Slides everywhere,"[""performance""]"
Necklace,Fun and funky!. Now this was a pleasant surprise. It has that bohemian vibe and is just funky enough to be cool. I super like it!,"[""design""]"
Amazon Echo Show,"Frustrating. The voice recognition sounds ok. The user interface is straightforward, and I can’t quickly figure out how to do anything.  I have two older Alexa speakers that I love and this was a good. I thought I could use this in the kitchen. It’s easier just not to let my phone lock bc I don’t readily see otherwise.","[""design""]"
Kindle Tablet ,"Frozen, not the movie.. The screen is constantly freezing. I'm having to turn it back off,  then turn it on in order to unfreeze the screen. I can't stand this, so it is being sent back.","[""performance""]"
Water Filter,Frigidaire Refrigerators are the worst!. Filter works. But every day with my Frigidaire is painful as they make the worst products in the world. Having to buy the filter is just another bad product from a company that doesn't care about their customers. Prepare to spend 30minutes priming the filter as it is full of the worst looking chalky type dust...,"[""quality""]"
Kindle Tablet ,"freezes apps often, otherwise pretty good. Great for the money","[""performance"",""value""]"
Kindle Tablet ,Four Stars. works well,"[""performance""]"
Amazon Fire TV Stick,Four Stars. works very well,"[""performance""]"
Amazon Fire TV Stick,Four Stars. Works just like the one that came with the fire stick.,"[""performance""]"
Echo Dot,Four Stars. Works great!,"[""performance""]"
Water Filter,Four Stars. works great for us,"[""performance""]"
Contact Lens Solution,Four Stars. works great,"[""performance""]"
Insect Repellent,Four Stars. Works good,"[""performance""]"
Coffee Scoop,Four Stars. works good,"[""performance""]"
Water Filter,Four Stars. Works fine in my Samsung fridge.  Just wish I didn't have to buy so frequently.,"[""performance"",""value""]"
Anti-slip wax for glasses,Four Stars. Works fairly well for my plastic frames.,"[""performance""]"
Foot Scrubber / Massager,Four Stars. Works as suggested but suction cups do not adhere to all shower/tub floors... only adhere to smooth surfaces.,"[""performance""]"
Listerine pump for mouthwash,Four Stars. Works as expected.,"[""performance""]"
Shower Cap,Four Stars. Works,"[""performance""]"
Water Filter,Four Stars. Worked will for replacement filter.,"[""performance""]"
Insect Repellent,Four Stars. Worked great!,"[""performance""]"
Amazon Fire Tablet,Four Stars. wish it was faster but oh well.  i'm mainly reading books and watching movies.,"[""performance""]"
Water Filter,Four Stars. what i needed,"[""none""]"
Necklace,Four Stars. very pretty.,"[""design""]"
False Eyelashes,Four Stars. very big,"[""design""]"
Coffee Filter,Four Stars. This works well.,"[""performance""]"
Coffee Filter,Four Stars. This really helps with the grinds.,"[""performance""]"
Coffee Filter,Four Stars. they work great for 2.0 kergig,"[""performance""]"
False Eyelashes,"Four Stars. these are fun, thank you for selling online","[""none""]"
Shower Cap,Four Stars. Thank you.,"[""none""]"
Tea Infuser,Four Stars. Sturdy infuser but not deep enough for my teapot. I finally got a replacement infuser from Chantal.,"[""quality""]"
Yoga Mat Cleaner,Four Stars. Smells great but did leave a sticky residue on my mat. :(,"[""performance""]"
Coffee Filter,Four Stars. Seems to work,"[""performance""]"
Glycerin,"Four Stars. Really nice and thick VG w/excellent taste. I use this in all my DIY projects,","[""performance""]"
Amazon Fire TV Stick,Four Stars. Pretty cool!!!<br /><br />Thanks Amazon.,"[""none""]"
Water Filter,Four Stars. Perfect replacement for my GE Profiles fridge.,"[""performance""]"
Makeup Brush Holder ,Four Stars. on the money,"[""none""]"
Soap Sheets,Four Stars. No complaints.,"[""none""]"
Necklace,Four Stars. Nice but to big..,"[""design""]"
Exfoliating Cloth,Four Stars. love these!,"[""none""]"
Coffee Filter,Four Stars. love it,"[""none""]"
Insect Repellent,Four Stars. It's thicker than expected. But works well.,"[""performance""]"
Necklace,Four Stars. It's pretty nice considering how cheap it was.,"[""value""]"
Water Filter,Four Stars. it works well and I will order more once this one is done.,"[""performance""]"
Anti-slip wax for glasses,Four Stars. It does work.,"[""performance""]"
Bath Towel / Wrap,Four Stars. It does the job,"[""performance""]"
Castor Oil,Four Stars. I use this oil por long term results....,"[""performance""]"
Hair Brush,Four Stars. I like the stiff bristles for training my hair.  I use this brush every day.,"[""performance""]"
Pain Relief Cream,"Four Stars. I fell, had nerve, muscle pain. Tried this, it helps, i could sleep","[""performance""]"
Micro SD Memory Card,Four Stars. have had one or two fail but they are good for the most part,"[""quality""]"
Kindle Tablet ,Four Stars. Great value for the price.,"[""value""]"
Coffee Filter,Four Stars. Great price but definitly generic.  When soaking filters you can tell the quality is so so.,"[""quality"",""value""]"
Exfoliating Cloth,Four Stars. Great but way over priced!,"[""value""]"
Foot Scrubber / Massager,Four Stars. great,"[""none""]"
UV-C Sanitizer and Deodorizer,"Four Stars. good product , do the work","[""performance""]"
Water Filter,Four Stars. Good price,"[""value""]"
False Eyelashes,Four Stars. good lashes,"[""none""]"
Coffee Filter,Four Stars. Good filters to go with a beautiful coffee maker.,"[""design""]"
Kitchen Tools,Four Stars. fits good!,"[""design""]"
Coffee Filter,Four Stars. filter seems to be working,"[""performance""]"
False Eyelashes,Four Stars. Feel really nice and look really nice and not clumpy,"[""design"",""quality""]"
Coffee Filter,"Four Stars. Far as I can tell, these are ok.","[""none""]"
Micro SD Memory Card,Four Stars. exactly what I paid for,"[""value""]"
Eyebrow Tint,"Four Stars. Easy to use, and didn't run.  Was easy to apply.","[""design"",""performance""]"
Coffee Filter,Four Stars. Easy to use,"[""design""]"
Curling Brush / Iron,Four Stars. doesnt heat up as i would have liked,"[""performance""]"
Hairspray,Four Stars. Doesn't spray correctly.,"[""performance""]"
Makeup Brush Holder ,Four Stars. Does the job. Not the sturdiest but it holds everything well.,"[""performance""]"
Hair Diffuser Attachment,Four Stars. does the job. kinda wobbles on the dryer,"[""performance""]"
Hair Diffuser Attachment,Four Stars. Does it's job,"[""performance""]"
Coffee Filter,Four Stars. As described in listing.  Arrived quickly.,"[""none""]"
Water Filter,"Four Stars. A little more pricey than I would have liked, but it works perfectly.","[“performance”,”value”]"
Hair Brush,Four Stars. A little large but nice,"[""design""]"
Necklace,Four Stars. a little cheap looking,"[""design""]"
Curling Brush / Iron,Forever to heat up. Not really what I expected as far as heat up time and it just didn’t really give my hair the look I wanted. I think it just doesn’t get hot enough.,"[""performance""]"
Stain Remover,"For those “no way to wash this right now!” moments.. We do a lot of day trips. With a little one that spits up quite a bit, it’s great to have a small portable stain fighting spray for those not so small stains you don’t want to set in! No more worry about “stained” clothes because you couldn’t wash it right away! Travel stain fighter FTW!","[""performance""]"
Cleaner,"For the most part it holds up and does twice the work the other does not. spring cleaning, major cleaning, this will hold up to 2 of the of other one. Personally a better deal. Still not sure it will handle the mold too well but there are cleaners for that lol I'm impressed I've given some to neighbors","[""performance"",""value""]"
Water Filter,"For some reason, ever since installing this product, .... For some reason, ever since installing this product, the ice maker has been freezing all over. I am not sure whats happening but its the second time to do that.","[""performance""]"
Earplugs,"For small ear. If you have small ears this product will work for you,  I bought these for me but ended up given them to my wife they don't fit my ears to small for me!","[""design""]"
Curling Brush / Iron,For shorter hair that needs curl. Works great for short straight hair that needs curl or body.  It does  not slip off the roller.  Works well for me.,"[""performance""]"
Dishwasher Magnet,For any decor.... Easy and simple sige. It goes to any decor discreetly.,"[""design""]"
Wet Wipes,"For a fabulous fanny. My kids love them and, I'm quite sure, well continue to use them into adulthood.  I should  buy stock.","[""none""]"
Insect Repellent,For 10.99 it's small. Really small,[“value”]
Coffee Filter,Floating charcoal. Keep finding little pieces of charcoal floating in the water tank.,"[""quality""]"
Bath Towel / Wrap,"Flimsy material. Appears it could easily snag on velcro. Item was received torn, flimsy and dirty. Appears that it would snag very easily on velcro. Cannot recommend. Returning","[""quality""]"
Cotton Rounds,"Flakes. They work, but leave white flakes on my face and eyes. :(","[""quality""]"
Micro SD Memory Card,Five Stars. Works like intended. Used in on my new 3DS and got plenty of space.,"[""performance""]"
Coffee Scoop,Five Stars. Works great.,"[""performance""]"
Coffee Maker Cups,Five Stars. Works great! Save money and don't fill landfills with kcups.,"[""performance"",""value""]"
Hairspray,Five Stars. Works great!,"[""performance""]"
Echo Dot,Five Stars. works great and lots of fun,"[""performance""]"
Kindle Tablet ,Five Stars. works great,"[""performance""]"
Listerine pump for mouthwash,Five Stars. works as expected,"[""performance""]"
Glycerin,Five Stars. Works as advertised,"[""performance""]"
Amazon Fire TV Stick,Five Stars. We love it,"[""none""]"
Foot Scrubber / Massager,Five Stars. Washed my dirty dogs,"[""performance""]"
Glycerin,Five Stars. Use this in my bubble bars and it works great!,"[""performance""]"
Shampoo,Five Stars. this stuff really works great makes your hair feel thicker,"[""performance""]"
Eyebrow Tint,Five Stars. This product is great. It is easy to use and lasts about 4 weeks. I highly recommend it.,"[""design"",""performance""]"
Kindle Tablet ,Five Stars. This is a birthday gift for my daughter.,"[""non-review""]"
Cleaner,Five Stars. These things can clean almost anything.,"[""performance""]"
Coffee Maker Cups,"Five Stars. These are excellent, and work even in the Oxxbox coffee maker","[""performance""]"
Contact Lens Solution,Five Stars. The only cleaning solution to use!,"[""performance""]"
Earplugs,Five Stars. Thanks!,"[""none""]"
Castor Oil,Five Stars. Super stuff for skin and hair.,"[""performance""]"
Necklace,Five Stars. Pretty,"[""design""]"
Listerine pump for mouthwash,Five Stars. perfect for dispensing mouth wash,"[""performance""]"
Exfoliating Cloth,Five Stars. Perfect bandannas for when im out doing outdoorsy stuff.,"[""none""]"
Micro SD Memory Card,"Five Stars. No problems so far, use with my smaller kindle fire 2015.","[""performance""]"
Necklace,Five Stars. Nice,"[""none""]"
Hair Brush,Five Stars. My Husband Loves it... firm bristles soothes his scalp,"[""performance""]"
Coffee Maker,Five Stars. Makes tasty coffee!,"[""performance""]"
Glycerin,Five Stars. Main ingredient in my diy juice for over two years,"[""performance""]"
Eyebrow Tint,Five Stars. Love this product,"[""none""]"
Cleaner,Five Stars. Love these!,"[""none""]"
Hair Clips,Five Stars. love these so hard to find in stores,"[""none""]"
Kindle Paperwhite e-reader.,Five Stars. Love it. Good reading,"[""none""]"
Kindle Tablet ,Five Stars. Love it!!! Easy to use.,"[""design""]"
Kindle Paperwhite e-reader.,Five Stars. Love it!,"[""none""]"
Pain Relief Cream,Five Stars. love it,"[""none""]"
Bath Towel / Wrap,Five Stars. Love how it long but not bulky when folded.,"[""design""]"
Echo Dot,Five Stars. Love Echo Dot,"[""none""]"
Crown / Tiara,"Five Stars. Just what I was looking for,","[""none""]"
Hair Clips,Five Stars. IT WORKS.,"[""performance""]"
Shower Cap,Five Stars. it works,"[""performance""]"
Micro SD Memory Card,Five Stars. It is a good card.. works well,"[""performance""]"
Micro SD Memory Card,Five Stars. I purchased these for added memory in cell phones.  Now there is enough memory for photos or videos.,"[""performance""]"
Yoga Mat Cleaner,Five Stars. I love this! It works well and smells nice. I practice hot yoga so this cleaner is a must!,"[""performance""]"
Shampoo,Five Stars. I love how soft my hair is with this product.,"[""performance""]"
Kindle Tablet ,Five Stars. I love except it makes a bleeping noise like a couple to 3 times per minute. Is this normal??????,"[""performance""]"
Earplugs,Five Stars. I can sleep!!,"[""performance""]"
Kindle Tablet ,Five Stars. Great tablet. My 5th kindle,"[""none""]"
False Eyelashes,Five Stars. Great product.,"[""none""]"
Pain Relief Cream,"Five Stars. Great product, only thing was that I became allergic. But will definitely recommend.","[""none""]"
Peppermint Oil,Five Stars. great product thanks,"[""none""]"
Hair curler,"Five Stars. Great price, works awesome helping to define already curly hair. Glove not needed but nice that it's included.","[""performance"",""value""]"
Micro SD Memory Card,Five Stars. Great my husband loves it!,"[""none""]"
Glycerin,Five Stars. great for scrub making,"[""performance""]"
Eyebrow Tint,"Five Stars. GREAT COLOR, EASY TO APPLY AND I ONLY HAVE TO USE IT ONCE PER MONTH OR SO.","[""design"",""performance""]"
Cleaner,Five Stars. Great bulk value!!,"[""value""]"
Necklace,Five Stars. Great,"[""none""]"
Hair Brush,"Five Stars. Good value, nice hairbrush","[""value""]"
Pain Relief Cream,Five Stars. good product/service,"[""none""]"
False Eyelashes,Five Stars. Good product worrking as expected,"[""performance""]"
Shower Cap,Five Stars. good fit and value,"[""design"",""value""]"
Kitchen Tools,Five Stars. good,"[""none""]"
Stain Remover,Five Stars. Gets out all sorts of stains!,"[""performance""]"
Earplugs,"Five Stars. For the price, these earplugs can't be beat.","[""value""]"
Smart Scale,"Five Stars. Fitbit Aria Wi-Fi Smart Scale, White Great scale but cannot be used if you have a pacemaker!","[""none""]"
Micro SD Memory Card,Five Stars. Fast.,"[""performance""]"
Micro SD Memory Card,Five Stars. Excellent.,"[""none""]"
Bluetooth Speakers,Five Stars. Easy to use good sound quality nice and small perfect For the deck,"[""design"",""performance""]"
Smart Scale,Five Stars. Easy set up.  Works great!,"[""design"",""performance""]"
Kindle Paperwhite e-reader.,Five Stars. Daughter loves her new Kindle!!,"[""none""]"
Insect Repellent,Five Stars. best stuff every! only product that has worked on my kids!,"[""performance""]"
Stain Remover,Five Stars. Best so far to get stains out of clothing.,"[""performance""]"
Insect Repellent,"Five Stars. Best bug repellent, especially great on sensitive skin with a pleasant oder","[""performance""]"
Shampoo,Five Stars. Awesome product! My hair feels and looks so healthy,"[""performance""]"
Hairspray,Five Stars. A+,"[""none""]"
Insect Repellent,Five Stars. A nice and useful cream,"[""performance""]"
Coffee Filter,Fits and works. Fits my Hario VDC-02w v60 pourover. does a fine job.,"[""performance""]"
Coffee Filter,fits a little big. Good material but they fit a little big,"[""quality""]"
Amazon Fire Tablet,Fire table battery. Battery needs to be charged daily even if only turned on for short period of time,"[""performance""]"
Amazon Fire TV Stick,Fire stick. The stick is way too small for my hand.,"[""design""]"
Amazon Fire TV Stick,"Fire Stick Works great but can interfere with TV antenna if you're using one. Oct 2017 Review Update:  Amazon has done a great job updating the Fire Stick software, and all of my complaints from my initial review have been fixed.  The Menus and Voice Interface are intuitive, easy to use, and do what you'd expect.","[""performance""]"
Kindle Tablet ,Fire kindle. Great value! Very kid friendly.,"[""value""]"
Kindle Tablet ,"Fire HD 8 Tablet | 8"" HD Display, 32 GB, Black Generation 8. Fire HD 8 Tablet | 8"" HD Display, 32 GB, Black Generation 8, has 2 major differences from Gen 6 Fire Kindle<br />Sound level is about a 1/3 what the old one was like. The 2nd difference is the not all application on cam apps will work..ispy cam app is an example..In my opinion it is a step backward.,,","[""performance""]"
Amazon Fire Tablet,Fire HD 10 Tablet. Didn't realize you couldn't play games on this device.,"[""non-review""]"
Hairspray,"Fine spray. Not as solid a hold as I expected.. This hair spray has a really nice fine mist spray, but not as solid a hold as I expected with the name “Hard Head”.","[""performance""]"
Hairspray,"Fine spray, good hold. Like the fine spray","[""performance""]"
Stain Remover,"Fine but not great. This works just ok. I found that if there’s a clothing item I forgot to put in the wash that night, it doesn’t remove. Other all natural stain removers work better and would rather use those than spend the money. Mothers of babies sometimes forget about stains, need to work better!","[""performance"",""value""]"
Echo Dot,Finding that is not as good as Google for controlling my devices hopefully they will work on it and fix it. Not so good anymore,"[""performance""]"
Back Cushion,"Finally. My husband will not drive my car without this cushion.  Finally, something that he had sit on for drives over 20 minutes.","[""performance""]"
Coffee Filter,Filters. Thought I give these a try.  They seem to be pretty similar to the name brand version at a cheaper price.  I just used one to replace the name brand version.  So far to good.,"[""value""]"
Coffee Filter,"Filters shrunk. The filters shrunk, from the last time I purchased them.  I have done nothing different, did everything the same.  And major coffee grounds in my cup.","[""quality""]"
Coffee Filter,filters are great delivered unboxed and dirty..not. love the filters. showed up dirty and unboxed. for a sanitary food product i was surprised,"[""quality""]"
Water Filter,filter. I was upset that when it says pack it not more than one. False advertising. Pack means 2 or more not one.,[“non-review”]
Water Filter,Filter failed in 1 week. This filter failed in 1 week.. not sure if the filter is defective or water had too much dirt to filter out.,"[""quality""]"
Water Filter,"Filter broke. Pretty sure we got a dud.  Our filter usually lasts 5-6 months before getting to the expiration notice, this one lasted 2.5 before it stopped working completely.  No water coming out at all.  Had to get a new one.","[""quality""]"
Coffee Maker,Fiddly... But coffee is decent.. It's a lot more work than a french press... so I never really use it... but it's an interesting concept and design.,"[""design""]"
Hair Diffuser Attachment,"Fell apart after 3rd use!. Very disappointed ….the screen fell out after only 3 uses. I loved how it worked, and it’s collapsible for travel, and it is lightweight. But after just a few uses….to fall apart like that? Ugh! Never will I buy another","[""quality""]"
Kindle Tablet ,"Feels kind of cheap. Feels kind of cheap compared to my HDX, but it was cheap and for my daughter. Pretty big display and charges quickly.","[""quality"",""value""]"
Coffee Filter,Faster drainage. The coffee goes through these papers faster than the white Melitta papers. That might make coffee less flavourful,"[""performance""]"
Hairspray,"Fantastic spray for holding coarse hair. I use this in conjunction  with Kevin Murphy or repuzel hair products.  This spray works great for holding coarse hair.  If you spray it on while the hair is still moist it will take time to dry, it isn’t instant when moist.","[""performance""]"
Echo Dot,"fantastic product. this is honestly my first time knowing about echo products and this speaker exceeds all of my needs. the music sounds great. jazz sounds great, gospel music sounds great, R&B sounds fantastic… you won’t be disappointed.","[""performance""]"
Dishwasher Magnet,"Family Doesn't Understand.... I got this as every time I do dishes and clean the sink out, I thought it would be easier for my family to see whats up with the dishwasher. I keep it on Dirty until its full then start it and slide to Clean. Well, it works great for me. Only problem is,, my family STILL dumps they're dirty dishes in the sink! If it only came with a family training guide....","[""performance""]"
Coffee Filter,"False advertising. Buyer beware.....while it states the number of units is 6 (&#34;size 6&#34;), this is only a single unit","[""none""]"
Cleaner,Falls apart upon contact with any surface. These are awful.  They fall apart as soon as they touch anything.  I'm lucky to get one use out of a sponge.,"[""quality""]"
Cleaner,"Falls apart too easily. I used to love these things to clean, but the second they get wet, they fall apart. Kinda sucks and bad for the environment too.","[""quality""]"
Shower Cap,Falls apart easily. This was a great size but the elastic is coming off and have only used it 6 times.,"[""quality""]"
Hairspray,"Fake. I agree with other reviews, calling fake in this one.  I’ve used this product for a long time and love it however, this is not it!  Does not smell the same and does not hold my style AT ALL!!!  I’m about half way through the first can and will throw both away (bought 2 pack) and go buy the real thing.","[""quality""]"
Insect Repellent,"FAILED!. This product did NOTHING to stop bug bites - in fact the no-see-um’s on Sanibel beach, Florida, seemed to be attracted to it. Four days later we are still itching and dealing with multiple bites. Trusted this product as well as buying the regular skin-so-soft - neither one prevented bug bites. Total spent: over $50.<br />Bug bites prevented:  NONE.","[""performance""]"
Amazon Fire TV Stick,failed!. Did not work! Had to return!,"[""quality""]"
Coffee Filter,Expensive. Wish I could find  &#34;knock-off&#34; product as these are sturdy but expensive.  I'll take suggestions if anyone finds something that works in a Chemex that is cheaper!,"[""value""]"
Water Filter,Expensive. Lasts about 6 months -,"[""value""]"
Water Filter,"Expensive, was not a good fit. This was an expensive filter compare to other places where I was able to get it for less price.<br />This one had provlem for a perfect fit as well.","[""value""]"
Back Cushion,Expensive but worth the investment. Sitting for long periods of time in my office caused leg and butt pain. This cushion provides good support and eases the pain. The price definitely gave me pause but the return policy made it worth trying. Glad I did!  Highly recommend!,"[""performance"",""value""]"
Water Filter,"Expensive & Doesn't Last Long. I don't know why, but these filters don't last as long as they should in my Samsung fridge. I've bought several, all with the same result. There are only 2 people living in the house, and the filter begins to run slow after just 6-8 weeks. Combine that with the price, and I give it only 3 stars.","[""performance"",""value""]"
Water Filter,"Expensive ! $100 yearly to maintain. Expensive, costly to use if you follow the guidelines and change every 6 months","[""value""]"
Exfoliating Cloth,"Exfoliate your tucass off!. Been using these now for over 6 years, no change in quality at all, just price. As with everything with this lousy economy and high inflation, this is to be expected..... Unfortunately. But the product rocks. Head to toe exfoliation with every shower!","[""performance"",""value""]"
Amazon Fire Tablet,Excellent. Excellent,"[""none""]"
Amazon Fire Tablet,Excellent tablet. The Fire HD 10 is fun and easy to use. The only negative is that not all available apps can be loaded onto it.,"[""performance""]"
Bluetooth Speakers,"Excellent speaker. Great sound, great connectivity.","[""performance""]"
Earbuds,"Excellent sound and a great value. Wow sounds great and bass is heavy, midrange and treble is present and does not drown out at high volumes. Wireless charging works flawlessly. Use these at the gym and when doing lawn work. Love these headphones","[""performance"",""value""]"
Coffee Scoop,Excellent product. Measure coffee,"[""performance""]"
Echo Dot,Excellent Product. Fantastic little speaker with quality sound and Alexa voice controls,"[""performance""]"
Cotton Rounds,Excellent Product. Excellent product for all your face washing needs. Also works great for other use's too from what I have read.,"[""performance""]"
Foot Scrubber / Massager,Excellent product!. I really am barefoot 99% of the time. This is my second one of these and I love it. Gets the garden mud off my feet and feels good too!,"[""performance""]"
Wet Wipes,"Excellent product, dispensing is very frustrating!. The wipes are not packaged well for dispensing.  They no longer pop up one after the other.  You have to use two hands to get them out of the package.","[""design""]"
Castor Oil,"Excellent product and great followup!. Just started using this, but I am very impressed. I had some issues on my scalp that I've bee trying to clear up for years, (yes Years!).  I dropped this castor oil on the spots at night with a q-tip.  The problem has completely gone away.  Thank YOU!","[""performance""]"
Amazon Fire TV Stick,Excellent firestick. So easy to install and works like a charm.  Plan to buy more for the entire household.,"[""design"",""performance""]"
Water Filter,"Excellent filter, but way overpriced. Filter works great, but very over priced.  Other options work just as well for less than half the price.","[""performance"",""value""]"
Coffee Maker,"Excellant. Sweet, easy to clean little coffee maker, easy to take on camping trip. delicious coffee.  great for gift giving as well.","[""design"",""performance""]"
Listerine pump for mouthwash,Excelente. Me gusta,"[""none""]"
Dishwasher Magnet,"Exactly what we were looking for..... Perfect! We have been looking for this style of magnet for a while now, and this is exactly what we wanted. Looks good and the magnet is strong enough to hold it in place when you slide the window from clean to dirty....awesome!","[""design"",""performance""]"
Water Filter,Everything was fine.. Everything was fine.,"[""none""]"
Water Filter,Everything is fine. Met requirements and arrived promptly.,"[""none""]"
Amazon Smart Plug,Está bien. No funciona tan bien como esperaba. Es muy fácil de configurar; pero por alguna razón no funciona bien todo el tiempo,"[""design"",""performance""]"
Wet Wipes,"essential for potty training. Pros:  Amazing price on amazon, flushable, convenient container.<br /><br />Cons: Can take a few to wipe poop... not as nice as regular non flushable wipes for that purpose.","[""performance"",""value""]"
Hair curler,"Ehhh. This is hard to use by yourself. Twisting with one hand, glove on the other to hold hair in place. Could do with some kind of clip to help hold hair in place.","[""design""]"
UV-C Sanitizer and Deodorizer,ehhh. I really can't tell any difference and it is noisy. I bought it for litter box smell. I really cannot tell any difference.,"[""performance""]"
Amazon Fire TV Stick,Ehh. Honestly not a great buy. Don’t believe it has the capability of downloading HBO max - boo. I use my Apple TV way more.,"[""performance""]"
Echo Dot,"Eh, I should have just gotten another Echo. The sound quality is lacking.. The sound is not at all like the Echo.  I am still on the fence if I want to return it and just buy another echo because of the sound quality.  It works for having an &#34;extension&#34; for your Echo to add things to your list(s), playing your music etc.","[""performance""]"
Echo Dot,ECHO Dot. Love it!,"[""none""]"
Coffee Scoop,Easy. It works,"[""performance""]"
Amazon Smart Plug,"Easy. Easy peasy to set up. Once I plugged 🔌 it in, my Alexa app was able to see it and asked me for confirmation of the plug 🔌.  That was it! Now all I have to do is to tell Alexa to turn my lamp 🔦 off and on. I have multiple Echo Dots and each one is capable of turning my lamp 🔦 off and on. Love it!! 😎❤👍","[""design"",""performance""]"
Coffee Scoop,Easy use coffee scoop.. Love little kitchen gadgets.  Would recommend this,"[""design""]"
Amazon Smart Plug,Easy to use. Very easily installed and linked with Alexa. Works wonderfully.,"[""design"",""performance""]"
Amazon Fire TV Stick,Easy to use. I liked it. It's easy to use.,"[""design""]"
Hair Spray Bottle,"Easy to use. Convenient to use, sprays a fine mist which is way better than dripping wet.","[""design"",""performance""]"
Coffee Filter,"Easy to use, but cools off the coffee.. These work fine, easy to use.  Funny how the evaporative effect makes it cold to the touch when you pull it out to toss it.  It cools the coffee a little more than I wish it would.","[""performance""]"
Kindle Paperwhite e-reader.,"easy to use selection of free and borrowed books not .... light, easy to use<br /><br />selection of free and borrowed books not so hot","[""design"",""performance""]"
Coffee Filter,"Easy To Use BUT..... I bought one of these reusable filters with the intent of using some of my favorite Starbucks blends with my Keurig Coffee Maker. Although it is easy to use, I found it a bit too messy after just popping in a K-Cup for over a year.<br /><br />It's doable, don't get me wrong, but I think I'm just spoiled with the K-Cups.","[“design”,”performance”]"
Amazon Fire TV Stick,"Easy to setup. I haven't really ""driven"" it around the block so to speak, but, from the initial installation it performed well.","[""performance""]"
Kindle Tablet ,Easy to navigate. The Fire HD has some issues for me (1)hard to return screen to home by tapping the middle of the screen  (2) swiping from side to unlock with code has to be swiped more the 3 times(4)3 of the 5 free offers did not work with the activation codes Alexa was asked question with unknown answers that were not correct,"[""design"",""performance""]"
Water Filter,"Easy to install. Unlike other reviews, this works as expected. The water flow is good and arrived fast","[""design"",""performance""]"
Water Filter,Easy to Install. This is a good replacement filter that is really easy to replace. Doesn't change the taste of water at all.,"[""design"",""performance""]"
Water Filter,"easy to install. So far it's working good  I have no complaints,The water taste good and is coming out at a good pace.","[“design”,”performance”]"
Eyebrow Tint,"Easy to apply. Easy to apply, covers very well, and the dark brown isn't too dark.  Looks very natural, didn't run, smudge or smear during application.","[""design"",""performance""]"
Soft Tissues,Easy on my nose. During allergy season my nose used to get so sore—now it doesn’t.,"[""performance""]"
Echo Dot,Easy install. It was as simple as plug a play. In the Alexa app all you have to do is name the location.<br />The sound is very good for such a small device.,"[""design"",""performance""]"
Water Filter,Easy Install. Install was easy. Havent tasted the water yet but filter had good reviews. Will update after a few glasses of water,"[""design"",""performance""]"
Foot Scrubber / Massager,"easy feet. I do not recommend this product.  There is no ""well"" for the soap, the suction cups do not stick to my tile and the pumice stone arrived broken.  All-in-all, not a good $25 investment.","[“design”,”performance”,”quality”,”value”]"
Eyebrow Tint,"Easy application and looks great. Easy application and looks great, however, it only last for a couple of days not the weeks as promised on the label.","[""design"",""performance""]"
Coffee Filter,"Easy and simple to use. I only use dark roast coffee & for some reason my coffee tastes weak when made in this. I don't know the reason for this. Nonetheless, I will continue to use this because I need to use a bunch of ground coffee. Maybe I'll try a stronger roast.","[""performance""]"
Earbuds,"Earbuds. Yes, I would buy again","[""none""]"
